"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","240","5","22447"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","260","5","22448"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","263","5","22449"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","266","5","22450"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","269","5","22451"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","292","5","22452"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","295","5","22453"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","298","5","22454"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","321","5","22455"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","324","5","22456"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","327","5","22457"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","330","5","22458"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","350","5","22459"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","353","5","22460"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","356","5","22461"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","359","5","22462"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","382","5","22463"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","385","5","22464"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","388","5","22465"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","411","5","22466"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","414","5","22467"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","417","5","22468"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","420","5","22469"
"30000","60006","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","99","18","22470"
"30000","60167","","NO","","","no","Member House of Delegates","1900-01-01","1","1","7","8","22471"
"30000","60117","","NO","","","no","Member School Board","1900-01-01","1","1","13","28","22472"
"30000","60117","","NO","","","no","Member School Board","1900-01-01","1","1","16","28","22473"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","162","8","22474"
"30000","60260","","NO","","","no","Member House of Delegates","1900-01-01","1","1","304","8","22475"
"30000","60059","","NO","","","no","Member House of Delegates","1900-01-01","1","1","396","8","22476"
"30000","60308","","NO","","","no","Member School Board","1900-01-01","1","1","75","28","22477"
"30000","60187","","NO","","","no","Member House of Delegates","1900-01-01","1","1","220","8","22478"
"30000","60265","","NO","","","no","Sheriff","1900-01-01","1","1","68","11","22479"
"30000","60204","","NO","","","no","Member House of Delegates","1900-01-01","1","1","154","8","22480"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","158","8","22481"
"30000","60205","","NO","","","no","Member House of Delegates","1900-01-01","1","1","161","8","22482"
"30000","60111","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","66","18","22483"
"30000","60123","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","195","10","22484"
"30000","60100","","NO","","","no","Treasurer","1900-01-01","1","1","232","13","22485"
"30000","60043","","NO","","","no","Member School Board","1900-01-01","1","1","13","28","22486"
"30000","60043","","NO","","","no","Member School Board","1900-01-01","1","1","16","28","22487"
"30000","60147","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","241","12","22488"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","137","13","22489"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","140","13","22490"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","143","13","22491"
"30000","60320","","NO","","","no","Treasurer","1900-01-01","1","1","146","13","22492"
"30000","60064","","NO","","","no","Member House of Delegates","1900-01-01","1","1","414","8","22493"
"30000","60270","","NO","","","no","Member School Board","1900-01-01","1","1","4","28","22494"
"30000","60116","","NO","","","no","Member School Board","1900-01-01","1","1","390","28","22495"
"30000","60061","","NO","","","no","Sheriff","1900-01-01","1","1","387","11","22496"
"30000","60090","","NO","","","no","Member House of Delegates","1900-01-01","1","1","271","8","22497"
"30000","60172","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","148","12","22498"
"30000","60084","","NO","","","no","Member School Board","1900-01-01","1","1","73","28","22499"
"30000","60095","","NO","","","no","Member House of Delegates","1900-01-01","1","1","59","8","22500"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","297","8","22501"
"30000","60257","","NO","","","no","Member House of Delegates","1900-01-01","1","1","300","8","22502"
"30000","60221","","NO","","","no","Member School Board","1900-01-01","1","1","93","28","22503"
"30000","60279","","NO","","","no","Member Board of Supervisors - At Large","1900-01-01","2","2","97","17","22504"
"30000","60283","","NO","","","no","Member School Board","1900-01-01","1","1","165","28","22505"
"30000","60283","","NO","","","no","Member School Board","1900-01-01","1","1","226","28","22506"
"30000","60066","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","151","18","22507"
"30000","60066","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","186","18","22508"
"30000","60066","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","337","18","22509"
"30000","60186","","NO","","","no","Member House of Delegates","1900-01-01","1","1","83","8","22510"
"30000","60238","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","60","10","22511"
"30000","60246","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","81","10","22512"
"30000","60113","","NO","","","no","Member House of Delegates","1900-01-01","1","1","193","8","22513"
"30000","60087","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","43","18","22514"
"30000","60335","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","71","18","22515"
"30000","60106","","NO","","","no","Member School Board","1900-01-01","1","1","191","28","22516"
"30000","60119","","NO","","","no","Treasurer","1900-01-01","1","1","107","13","22517"
"30000","60321","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","111","18","22518"
"30000","60172","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","148","10","22519"
"30000","60111","","NO","","","no","Member School Board","1900-01-01","1","1","102","28","22520"
"30000","60194","","NO","","","no","Member Town Council","1900-01-01","3","3","166","30","22521"
"30000","60194","","NO","","","no","Member Town Council","1900-01-01","3","3","256","30","22522"
"30000","60014","","NO","","","no","Member School Board","1900-01-01","1","1","1","28","22523"
"30000","60168","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","100","18","22524"
"30000","60168","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","103","18","22525"
"30000","60104","","NO","","","no","Member School Board","1900-01-01","1","1","56","28","22526"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","87","8","22527"
"30000","60340","","NO","","","no","Member House of Delegates","1900-01-01","1","1","392","8","22528"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","3","5","22529"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","6","5","22530"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","9","5","22531"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","12","5","22532"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","35","5","22533"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","38","5","22534"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","41","5","22535"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","44","5","22536"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","64","5","22537"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","67","5","22538"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","17","5","22539"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","20","5","22540"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","43","5","22541"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","46","5","22542"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","49","5","22543"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","72","5","22544"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","75","5","22545"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","78","5","22546"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","81","5","22547"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","101","5","22548"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","104","5","22549"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","107","5","22550"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","110","5","22551"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","133","5","22552"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","136","5","22553"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","139","5","22554"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","142","5","22555"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","162","5","22556"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","165","5","22557"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","168","5","22558"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","171","5","22559"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","194","5","22560"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","197","5","22561"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","200","5","22562"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","223","5","22563"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","226","5","22564"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","229","5","22565"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","232","5","22566"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","252","5","22567"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","255","5","22568"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","258","5","22569"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","261","5","22570"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","284","5","22571"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","287","5","22572"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","290","5","22573"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","313","5","22574"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","316","5","22575"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","319","5","22576"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","322","5","22577"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","342","5","22578"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","345","5","22579"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","348","5","22580"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","351","5","22581"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","374","5","22582"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","377","5","22583"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","380","5","22584"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","383","5","22585"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","403","5","22586"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","406","5","22587"
"30000","60129","","NO","","","no","Lieutenant Governor","1900-01-01","1","1","409","5","22588"
